url,type,conflicting_url,is_valid_url,domain,tld,domain_owner,e_count,rank
en.wikipedia.org/wiki/Maurice_Richard_(film),benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
ussoccer.com/News/Federation-Services/2009/06/University-Of-Miami-President-Donna-E-Shalala-Joins-Team-To-Bring-FIFA-World-Cup-To-United-States-In.aspx,benign,0,1,ussoccer.com,com,Unknown Owner,1,1
washingtondc.bcg.com/,benign,0,1,washingtondc.bcg.com,com,"The Boston Consulting Group, Inc.",0,1
http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=18&vsig4_1=2,defacement,0,1,www.ijsbaanapeldoorn.nl,nl,Unknown Owner,1,3
spokeo.com/Matthew+Dunkle,benign,0,1,spokeo.com,com,WHOIS Lookup Failed,1,1
http://www.easylivinggreenproducts.com.au/shop.html?page=shop.product_details&category_id=41&flypage=flypage.tpl&product_id=93,defacement,0,1,www.easylivinggreenproducts.com.au,com.au,Unknown Owner,3,3
http://sfhhz.com/channels/138.html,defacement,0,1,sfhhz.com,com,Redacted for privacy,0,3
maxalbums.com/index.php?artist=Loredana%20Groza%20Zaraza,benign,0,1,maxalbums.com,com,See PrivacyGuardian.org,0,1
http://www.tvsk.com.au/index.php,defacement,0,1,www.tvsk.com.au,com.au,Unknown Owner,0,3
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3104163110&bm1=bottom&bm2=prd,benign,0,1,interpark.com,com,WHOIS Lookup Failed,1,1
temple.edu/classics/epic/index.html,benign,0,1,temple.edu,edu,Unknown Owner,3,1
kotaku.com/5395085/behold-the-single+player-fighting-game,benign,0,1,kotaku.com,com,G/O Media Inc,0,1
multilingualbooks.com/foreignvids-ital.html,benign,0,1,multilingualbooks.com,com,Unknown Owner,0,1
amazon.com/Born-Losers/dp/B002ZW6YX8,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
http://www.nabu-gaildorf.de/index.php?option=com_search&Itemid=5,defacement,0,1,www.nabu-gaildorf.de,de,Unknown Owner,1,3
bloggn.grainews.ca/scotts_equip/2011/08/agcos-kansas-city-stars.html,benign,0,1,bloggn.grainews.ca,ca,Unknown Owner,1,1
amazon.com/Barometer-Rising-New-Canadian-Library/dp/0771099916,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
areawidenews.com/story/1495635.html,benign,0,1,areawidenews.com,com,CherryRoad Technologies,3,1
uk.ask.com/wiki/Hershey_Felder,benign,0,1,uk.ask.com,com,Ask.com,0,1
http://mylust.com/videos/69734/a-small-cock-of-that-guy-is-still-good-for-this-vintage-whore/,benign,0,1,mylust.com,com,WHOIS Lookup Failed,0,1
cartoonnetwork.com/feedback/index.html,benign,0,1,cartoonnetwork.com,com,WHOIS Lookup Failed,1,1
twinkacademy.com/index2.htm,benign,0,1,twinkacademy.com,com,WHOIS Lookup Failed,1,1
http://www.botoxina.com/index.php?view=article&id=81:b0toxina-injectable-b&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=105&lang=en,defacement,0,1,www.botoxina.com,com,WHOIS Lookup Failed,0,3
freepages.genealogy.rootsweb.ancestry.com/~rosdavies/SURNAMES/B/BruBry.htm,benign,0,1,freepages.genealogy.rootsweb.ancestry.com,com,Ancestry.com Operations Inc.,7,1
mortonsauto.com/,benign,0,1,mortonsauto.com,com,Unknown Owner,0,1
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0002467,benign,0,1,thecanadianencyclopedia.com,com,Unknown Owner,3,1
eveningtribune.com/features/x1638744422/Days-until-Sept-11-Remembrances-begin-Wednesday-and-continue-through-10-year-anniversary-or-terror-attacks,benign,0,1,eveningtribune.com,com,Unknown Owner,3,1
http://zshsq.com/news/html/index.html?429.html,defacement,0,1,zshsq.com,com,REDACTED FOR PRIVACY,0,3
encycl.opentopia.com/term/KPIX-TV,benign,0,1,encycl.opentopia.com,com,Unknown Owner,2,1
http://www.sanpedrolee.com.ar/index.php?option=com_content&view=article&id=49&Itemid=70,defacement,0,1,www.sanpedrolee.com.ar,com.ar,WHOIS Lookup Failed,3,3
semissourian.com/story/1753207.html,benign,0,1,semissourian.com,com,Unknown Owner,1,1
capitals.nhl.com/club/page.htm?id=62951,benign,0,1,capitals.nhl.com,com,REDACTED FOR PRIVACY,0,1
manta.com/c/mmdjrmw/walls-alive-paper-hanging-inc,benign,0,1,manta.com,com,WHOIS Lookup Failed,0,1
richnye.com/,benign,0,1,richnye.com,com,Unknown Owner,1,1
bizofbaseball.com/index.php?option=com_content&task=view&id=1899&Itemid=81,benign,0,1,bizofbaseball.com,com,Unknown Owner,1,1
http://www.beriva.lt/index.html?di=akcijos&R=1&iid=602416,defacement,0,1,www.beriva.lt,lt,Unknown Owner,1,3
http://apoiojur.com.br/index.php,defacement,0,1,apoiojur.com.br,com.br,WHOIS Lookup Failed,0,3
http://dienlanhvn.com/index.php/lien-h.html,defacement,0,1,dienlanhvn.com,com,HugeDomains.com,1,3
cincinnati.reds.mlb.com/stats/historical/individual_stats_player.jsp?c_id=cin&playerID=115587&print=true&HS=True,benign,0,1,cincinnati.reds.mlb.com,com,WHOIS Lookup Failed,1,1
en.wikipedia.org/wiki/Dean_Marshall,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
sfgate.com/sports/warriors/,benign,0,1,sfgate.com,com,WHOIS Lookup Failed,1,1
http://www.nephotography.com.au/galleries/index.php?do=registry,defacement,0,1,www.nephotography.com.au,com.au,WHOIS Lookup Failed,1,3
http://jcmt.nl/en/sitemap,defacement,0,1,jcmt.nl,nl,Unknown Owner,0,3
http://torcache.net/torrent/A53109A89F38C9D0BACB394E51703AE921F56967.torrent?title=[kickass.to]dum.laga.ke.haisha.2015.720p.blu.ray.hindi.x264.ac3.5.1.mafiaking.m2tv,benign,0,1,torcache.net,net,WHOIS Lookup Failed,2,1
http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=64:pianoforte-e-basso&catid=38:rokstories&lang=it&Itemid=,defacement,0,1,www.suiteorchestra.it,it,WHOIS Lookup Failed,2,3
arashixdream.com/2009/08/5x10-mp3-arashi-hidden-track-from-all.html,benign,0,1,arashixdream.com,com,Unknown Owner,1,1
http://www.tochnogopvakantie.nl/reizen/Nederland/Nederland/Kort+(tot+1+week).html,defacement,0,1,www.tochnogopvakantie.nl,nl,Unknown Owner,1,3
tremblay-alvergne.com/,benign,0,1,tremblay-alvergne.com,com,WHOIS Lookup Failed,3,1
goatlocker.org/oldlogs/oldlogc98.htm,benign,0,1,goatlocker.org,org,WHOIS Lookup Failed,1,1
xo3fhvm5lcvzy92q.download,malware,0,1,xo3fhvm5lcvzy92q.download,download,Unknown Owner,0,4
http://www.food-nrw.de/index.php/forum/257-forum-nachhaltigkeit-in-der-ernaehrungsindustrie-am-28112012,defacement,0,1,www.food-nrw.de,de,Unknown Owner,1,3
telusplanet.net/public/dgarneau/french14.htm,benign,0,1,telusplanet.net,net,TELUS Corporation,3,1
en.wikipedia.org/wiki/Jim_Macpherson,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
maa.org/features/012304mathinindustry.html,benign,0,1,maa.org,org,REDACTED FOR PRIVACY,0,1
docstoc.com/docs/22027831/Council-on-Foreign-Relations--CFR--Membership-Lists-1950-2005,benign,0,1,docstoc.com,com,Unknown Owner,0,1
nihahaw5.beget.tech,phishing,0,1,nihahaw5.beget.tech,tech,Beget LLC,3,2
http://www.versverwerktegroenten.nl/gezondheid/oorzaken-lage-consumptie.html?page=gezondheid%2Foorzaken-lage-consumptie,defacement,0,1,www.versverwerktegroenten.nl,nl,Unknown Owner,6,3
sites.google.com/a/woodplanning.com/www/,benign,0,1,sites.google.com,com,Unknown Owner,2,1
answers.yahoo.com/question/index?qid=20060825211359AAIp8Zb,benign,0,1,answers.yahoo.com,com,Unknown Owner,1,1
theonion.com/,benign,0,1,theonion.com,com,Unknown Owner,1,1
http://www.hjlaw.biz/index.php?option=com_user&view=remind,defacement,0,1,www.hjlaw.biz,biz,Unknown Owner,0,3
http://www.koenigsbacher-biergarten.de/cmx/index.php?option=com_mailto&tmpl=component&link=d13b686621cded856309f5b7690e6850817c2105,defacement,0,1,www.koenigsbacher-biergarten.de,de,Unknown Owner,5,3
http://babal.net/photos/46/%D8%A8%D9%86%D8%A7%D8%AA-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9,benign,0,1,babal.net,net,Unknown Owner,1,1
http://www.windwolke.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy53aW5kd29sa2UuZGUvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9Mjpkb21haW4td2luZHdvbGtlJmNhdGlkPTM6YmxvZyZJdGVtaWQ9Ng==,defacement,0,1,www.windwolke.de,de,Unknown Owner,2,3
docstoc.com/docs/66806077/1996-FORD-F-SERIES,benign,0,1,docstoc.com,com,Unknown Owner,0,1
m2movie.blogspot.com/2011/05/watch-game-2011-hindi-movie-online.html,benign,0,1,m2movie.blogspot.com,com,WHOIS Lookup Failed,1,1
navweaps.com/index_reunions/reunion_usn_E.htm,benign,0,1,navweaps.com,com,WHOIS Lookup Failed,1,1
onlineradio2.com/listen/Mix_933,benign,0,1,onlineradio2.com,com,WHOIS Lookup Failed,1,1
mapsofworld.com/usa/states/california/california-county-map.html,benign,0,1,mapsofworld.com,com,Unknown Owner,0,1
http://www.prefina.it/notizie/notizie-generali/51-unifidi-garanzia-sugli-investimenti-materiali-immateriali-e-formazione-di-scorte.html?tmpl=component&print=1&layout=default&page=,defacement,0,1,www.prefina.it,it,Unknown Owner,1,3
video.ca.msn.com/watch/video/dog-kills-quebec-baby/16a6etkt7,benign,0,1,video.ca.msn.com,com,Unknown Owner,1,1
http://torrentdn.com/bbs/s.php?bo_table=torrent_util&wr_id=15244&k=%ED%8F%AC%ED%86%A0%EC%83%B5&page=1,benign,0,1,torrentdn.com,com,Unknown Owner,1,1
youtube.com/watch?v=tzooZPZEqwk,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
waterviewdistillery.com,phishing,0,1,waterviewdistillery.com,com,Unknown Owner,3,2
careers.state.gov/,benign,0,1,careers.state.gov,gov,REDACTED FOR PRIVACY,3,1
elyrics.net/read/a/audrye-sessions-lyrics/relentless-lyrics.html,benign,0,1,elyrics.net,net,Unknown Owner,2,1
onestophelp.state.mi.us/wiki/Limited_Liability_Partnership,benign,0,1,onestophelp.state.mi.us,mi.us,Unknown Owner,3,1
http://thenextweb.com/insider/2015/05/13/9-notable-young-companies-from-the-500-startups-demo-extravaganza/gtm.start,benign,0,1,thenextweb.com,com,WHOIS Lookup Failed,3,1
http://www.wxlottery.com/news/201212/285590.html,defacement,0,1,www.wxlottery.com,com,Redacted for privacy,1,3
insidemnsoccer.com/2010/01/29/q-and-a-with-andrew-nestor-owner-president-and-ceo-of-fc-tampa-bay-rowdies-soccer/,benign,0,1,insidemnsoccer.com,com,WHOIS Lookup Failed,2,1
http://www.centercamping.com.br/index.php?option=com_ckforms&task=captcha&sid=c4ce9d9bffcf8ba3357da92fd49c2457,defacement,0,1,www.centercamping.com.br,com.br,WHOIS Lookup Failed,2,3
amazon.com/Vanity-Fair-ebook/dp/B000JQUGVI,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
trulia.com/schools/NY-Tarrytown/E_F_International_Academy/,benign,0,1,trulia.com,com,Unknown Owner,0,1
metalodyssey.wordpress.com/,benign,0,1,metalodyssey.wordpress.com,com,Unknown Owner,3,1
http://www.enventureonline.com/services/enterprise-data-management/consulting-services.html,defacement,0,1,www.enventureonline.com,com,Unknown Owner,4,3
infoplease.com/ipa/A0855603.html,benign,0,1,infoplease.com,com,Sandbox Networks Inc.,2,1
tcm.com/tcmdb/title/3073/These-Glamour-Girls/,benign,0,1,tcm.com,com,WHOIS Lookup Failed,0,1
facebook.com/demerson1,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
http://winkerdecoracion.com/index.php?page=shop.browse&category_id=151&option=com_virtuemart&Itemid=29,defacement,0,1,winkerdecoracion.com,com,WHOIS Lookup Failed,2,3
http://www.alorenademalaga.com/index.php/denominacion-de-origen/objetivos,defacement,0,1,www.alorenademalaga.com,com,Unknown Owner,2,3
gomarquette.com/,benign,0,1,gomarquette.com,com,Unknown Owner,2,1
ycharts.com/indices/%5EINX,benign,0,1,ycharts.com,com,Unknown Owner,0,1
iamachild.wordpress.com/2010/12/20/frederic-henri-schopin-1804-1880-french/,benign,0,1,iamachild.wordpress.com,com,Unknown Owner,1,1
imdb.com/name/nm0185045/,benign,0,1,imdb.com,com,WHOIS Lookup Failed,0,1
tallen.cutlerhomes.com/,benign,0,1,tallen.cutlerhomes.com,com,Unknown Owner,3,1
http://www.fjpengfei.com/picshow.asp?id=31&mnid=5074&classname=\320\373\264\253\273\255\262\341&banner=2,defacement,0,1,www.fjpengfei.com,com,REDACTED FOR PRIVACY,2,3
prodenk-sanierung.de,phishing,0,1,prodenk-sanierung.de,de,Unknown Owner,3,2
answers.com/topic/robert-francis,benign,0,1,answers.com,com,"Whois Privacy Protection Service, Inc.",1,1
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,malware,0,1,www.wu8188.com,com,Redacted for privacy,0,4
dipity.com/gordonp/Japanese_Science_Fiction_Fantasy_Horror_Films/,benign,0,1,dipity.com,com,Unknown Owner,0,1
genforum.genealogy.com/cochrane/,benign,0,1,genforum.genealogy.com,com,Unknown Owner,3,1
lost-in-translation.com/,benign,0,1,lost-in-translation.com,com,Unknown Owner,0,1
http://www.djemanshy.md/photo/category/9.html,defacement,0,1,www.djemanshy.md,md,Unknown Owner,1,3
http://www.hhp.fi/index.php?option=com_rsgallery2&page=slideshow&gid=6,defacement,0,1,www.hhp.fi,fi,WHOIS Lookup Failed,0,3
tampabay.com/news/publicsafety/crime/clearwater-police-man-dropped-9-month-old-because-she-cried/1195251,benign,0,1,tampabay.com,com,WHOIS Lookup Failed,0,1
rightsideva.blogspot.com/2010/11/is-hockey-stick-prof-michael-mann.html,benign,0,1,rightsideva.blogspot.com,com,WHOIS Lookup Failed,1,1
http://applicationforschengenvisa.com/index.php,defacement,0,1,applicationforschengenvisa.com,com,WHOIS Lookup Failed,2,3
dictionary.sensagent.com/Sandro/en-en/,benign,0,1,dictionary.sensagent.com,com,Unknown Owner,2,1
bartleby.com/100/437.html,benign,0,1,bartleby.com,com,"Domain Protection Services, Inc.",1,1
http://www.fitnessequipmentworldok.com/exercise-bikes?page=shop.product_details&flypage=flypage.tpl&category_id=7&product_id=34,defacement,0,1,www.fitnessequipmentworldok.com,com,REDACTED FOR PRIVACY,3,3
altpress.com/features/entry/exclusive_stream_blaqk_audios_afterdark,benign,0,1,altpress.com,com,Unknown Owner,1,1
smarticullties.com,phishing,0,1,smarticullties.com,com,WHOIS Lookup Failed,1,2
fangraphs.com/blogs/index.php/wally-pipping-jason-heyward/,benign,0,1,fangraphs.com,com,DATA REDACTED,0,1
thedublinguide.com/,benign,0,1,thedublinguide.com,com,WHOIS Lookup Failed,2,1
sagedata.com/the_company/our-clients.html,benign,0,1,sagedata.com,com,Unknown Owner,1,1
http://djsipke.nl/foto-album/6-sint-nykstermerke/detail/327-img1694.html?tmpl=component,defacement,0,1,djsipke.nl,nl,Unknown Owner,1,3
associatedcontent.com/article/5436606/largest_cities_in_north_dakota_2011.html,benign,0,1,associatedcontent.com,com,WHOIS Lookup Failed,2,1
fcfighter.stores.yahoo.net/superbrawls.html,benign,0,1,fcfighter.stores.yahoo.net,net,Yahoo Assets LLC,3,1
faqs.ign.com/objects/142/14260594.html,benign,0,1,faqs.ign.com,com,IGN Entertainment Inc.,0,1
http://www.bishopstrings.com/violin-bows/ยฃ300-ยฃ1500/index.html,defacement,0,1,www.bishopstrings.com,com,WHOIS Lookup Failed,0,3
evri.com/organization/kcwe-0x135a9c,benign,0,1,evri.com,com,Unknown Owner,1,1
http://synaptixcommunications.com/index.php?%2FShowcase%2Fsimple-and-clear-educating-the-market%2FPrint.html,defacement,0,1,synaptixcommunications.com,com,Unknown Owner,0,3
music.yahoo.com/econochrist/,benign,0,1,music.yahoo.com,com,WHOIS Lookup Failed,0,1
checkstorenow.ml,phishing,0,1,checkstorenow.ml,ml,Unknown Owner,2,2
1972topps.blogspot.com/2009/03/77-ron-theobald.html,benign,0,1,1972topps.blogspot.com,com,WHOIS Lookup Failed,0,1
diego-fc.com,phishing,0,1,diego-fc.com,com,WHOIS Lookup Failed,1,2
canadastop100.com/montreal/,benign,0,1,canadastop100.com,com,Unknown Owner,0,1
aklgammabeta.com/,benign,0,1,aklgammabeta.com,com,REDACTED FOR PRIVACY,1,1
beaconforchange.com/municipalteam.html,benign,0,1,beaconforchange.com,com,Unknown Owner,2,1
movi.ca/actor-first/Paul/,benign,0,1,movi.ca,ca,Unknown Owner,0,1
http://thenextweb.com/in/2014/11/13/uber-introduces-paytm-digital-wallet-payments-india-response-new-e-commerce-ruling/,benign,0,1,thenextweb.com,com,WHOIS Lookup Failed,3,1
mixedmartialarts.com/mma.cfm?go=blogs.Detail&gid=28490,benign,0,1,mixedmartialarts.com,com,REDACTED FOR PRIVACY,1,1
healthgrades.com/group-directory/minnesota-mn/le-center/le-sueur-county-mental-health-svs-b82a27b9,benign,0,1,healthgrades.com,com,Unknown Owner,2,1
http://mic.com/articles/89573/12-biggest-lies-we-re-told-in-college-graduation-speeches,benign,0,1,mic.com,com,WHOIS Lookup Failed,0,1
catalog.ccclib.org/,benign,0,1,catalog.ccclib.org,org,"Domains By Proxy, LLC",0,1
blog.sfgate.com/inoakland/2011/07/04/cyclist-reported-missing-in-oaklandberkeley-hills/,benign,0,1,blog.sfgate.com,com,"Hearst Communications, Inc.",1,1
cityunionmission.org/about/partners/fiorellas-jack-stack-barbecue,benign,0,1,cityunionmission.org,org,City Union Mission,0,1
brookislandrecords.com/,benign,0,1,brookislandrecords.com,com,WHOIS Lookup Failed,1,1
people.famouswhy.com/peter_mitchell/,benign,0,1,people.famouswhy.com,com,REDACTED FOR PRIVACY,2,1
youtube.com/watch?v=39d3WECNSSA,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
abebooks.com/book-search/title/five-roses-cook-book/,benign,0,1,abebooks.com,com,WHOIS Lookup Failed,1,1
articles.sfgate.com/2011-06-11/opinion/29645960_1_chauncey-bailey-project-bakery-handyman-antoine-mackey,benign,0,1,articles.sfgate.com,com,WHOIS Lookup Failed,2,1
kalispellchristiancenter.org/team_bishop.html,benign,0,1,kalispellchristiancenter.org,org,WHOIS Lookup Failed,3,1
utahutes.cstv.com/sports/w-gym/mtt/damianova_nansy02.html,benign,0,1,utahutes.cstv.com,com,Unknown Owner,1,1
la.findacase.com/research/wfrmDocViewer.aspx/xq/fac/SAC/LA/1995/19951215_0003029.LA.htm/qx,benign,0,1,la.findacase.com,com,Privacy service provided by Withheld for Privacy ehf,1,1
beijingairlinetickets.com/,benign,0,1,beijingairlinetickets.com,com,WHOIS Lookup Failed,3,1
uncyclopedia.wikia.com/wiki/Gilles_Duceppe,benign,0,1,uncyclopedia.wikia.com,com,Unknown Owner,1,1
idservicetelsmsmmssfr.000webhostapp.com,phishing,0,1,idservicetelsmsmmssfr.000webhostapp.com,com,GDPR Masked,4,2
whosdatedwho.com/sections/celebrities/first-name/Jeff,benign,0,1,whosdatedwho.com,com,Lucy Media,1,1
http://www.ghostwriting.de/rueckruf,defacement,0,1,www.ghostwriting.de,de,Unknown Owner,1,3
dibussi.com/2010/10/unpacking-a-chinese-companys-land-grab-in-cameroon.html,benign,0,1,dibussi.com,com,Unknown Owner,0,1
missouriwrestling.com/news.php?recordID=300,benign,0,1,missouriwrestling.com,com,Unknown Owner,1,1
amazon.com/Cherry-Falls-Terror-Brittany-Murphy/dp/B000056PXL,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
https://hollywoodlife.com/2015/05/14/new-york-rangers-beat-washington-capitals-overtime-game-7-fan-reaction/,benign,0,1,hollywoodlife.com,com,WHOIS Lookup Failed,1,1
worldtimezone.net/time/wtzstandard.php?listsw=namerica&sorttb=CountryID,benign,0,1,worldtimezone.net,net,Unknown Owner,3,1
bursakombiservisi.web.tr,phishing,0,1,bursakombiservisi.web.tr,web.tr,Unknown Owner,2,2
blueslyrics.tripod.com/artistswithsongs/jimmy_reed_2.htm,benign,0,1,blueslyrics.tripod.com,com,"Lycos, Inc",1,1
en.wikipedia.org/wiki/Category:County_seats_in_Pennsylvania,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
ca.local.yahoo.com/results?stx=bibliotheque&csz=St-Bruno-de-Montarville%2C%20QC,benign,0,1,ca.local.yahoo.com,com,Unknown Owner,0,1
http://www.lappiramis.hu/wordpress/wp-content/themes/twentyeleven/inc/images/index.htm,phishing,0,1,www.lappiramis.hu,hu,Unknown Owner,0,2
en.wikipedia.org/wiki/Honor%C3%A9_Mercier,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
starpacintl.com,phishing,0,1,starpacintl.com,com,Unknown Owner,0,2
mp3raid.com/music/justin_mcroberts.html,benign,0,1,mp3raid.com,com,WHOIS Lookup Failed,0,1
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,0,1,9779.info,info,WHOIS Lookup Failed,0,4
agrimonia.info/,benign,0,1,agrimonia.info,info,REDACTED FOR PRIVACY,0,1
big-game-hunting-usa.com/,benign,0,1,big-game-hunting-usa.com,com,WHOIS Lookup Failed,1,1
californiazones.net/login.asp,benign,0,1,californiazones.net,net,WHOIS Lookup Failed,2,1
en.wikipedia.org/wiki/Marcus_Moore,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
maritimeupdates.com/index.php?option=com_content&amp;task=view&amp;id=38724&amp;Itemid=69,benign,0,1,maritimeupdates.com,com,WHOIS Lookup Failed,2,1
huffingtonpost.com/2011/05/20/big-ten-athletes_n_864982.html,benign,0,1,huffingtonpost.com,com,WHOIS Lookup Failed,0,1
maryvilleac.web139.discountasp.net/subpages.asp?id=28&parentid=6,benign,0,1,maryvilleac.web139.discountasp.net,net,Unknown Owner,3,1
http://papillon-vole.fr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=30&category_id=2&option=com_virtuemart&Itemid=22,defacement,0,1,papillon-vole.fr,fr,Unknown Owner,1,3
http://www.hippapi.org/test/itunes.login/WebObjects/iTunesConnect.html,phishing,0,1,www.hippapi.org,org,WHOIS Lookup Failed,0,2
legacy.com/guestbook/washingtonpost/guestbook.aspx?n=michael-anthony-jordan&pid=16394973&page=2,benign,0,1,legacy.com,com,WHOIS Lookup Failed,1,1
inobediencetohim.com.au,phishing,0,1,inobediencetohim.com.au,com.au,Unknown Owner,3,2
http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=0&vsig4_1=0,defacement,0,1,www.ijsbaanapeldoorn.nl,nl,Unknown Owner,1,3
http://habbomoedasgeraa.blogspot.com/,phishing,0,1,habbomoedasgeraa.blogspot.com,com,WHOIS Lookup Failed,2,2
chuckhawks.com/45Colt.htm,benign,0,1,chuckhawks.com,com,Unknown Owner,0,1
allaboutjazz.com/php/musician.php?id=7574,benign,0,1,allaboutjazz.com,com,WHOIS Lookup Failed,0,1
lincolnchristian.edu/Seminary/,benign,0,1,lincolnchristian.edu,edu,Unknown Owner,1,1
yangamat.com/?p=1865,benign,0,1,yangamat.com,com,Privacy service provided by Withheld for Privacy ehf,0,1
mymindseye.com/,benign,0,1,mymindseye.com,com,WHOIS Lookup Failed,2,1
blog.syracuse.com/parish/index.html,benign,0,1,blog.syracuse.com,com,Advance Local Media,1,1
whoabc.com/harrison-ford/,benign,0,1,whoabc.com,com,Withheld for Privacy Purposes,0,1
century21town-country.com/Property/MI/48322/West_Bloomfield/5436_PAUL_LOUIS_LN,benign,0,1,century21town-country.com,com,Unknown Owner,1,1
igea.net/,benign,0,1,igea.net,net,Unknown Owner,2,1
evri.com/person/graeme-dunstan-0x58f76,benign,0,1,evri.com,com,Unknown Owner,1,1
baseballjump.com/baseball-memorabilia/kansas-city-royals,benign,0,1,baseballjump.com,com,Unknown Owner,1,1
http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/,benign,0,1,thenextweb.com,com,WHOIS Lookup Failed,3,1
interceder.net/topic/ciccone,benign,0,1,interceder.net,net,Unknown Owner,4,1
http://ak.imgfarm.com/images/nocache/vicinio/installers/205320000.S10570.1/507981-150710122501-S10570.1/VideoDownloadConvertAuto.exe_0,malware,0,1,ak.imgfarm.com,com,Unknown Owner,0,4
ussoccer.com/News/U-17-MNT/2005/12/U-S-U-17-MNT-Fall-2-0-To-Mexico-At-Los-Angeles-Memorial-Coliseum.aspx,benign,0,1,ussoccer.com,com,Unknown Owner,1,1
http://www.0068555.com/cl/?module=System&method=LiveTop&args=livehall,malware,0,1,www.0068555.com,com,WHOIS Lookup Failed,0,4
jbworld.jbs.st-louis.mo.us/,benign,0,1,jbworld.jbs.st-louis.mo.us,mo.us,Unknown Owner,0,1
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FmAsWlaomtJkLLbgk+%E6%95%99%E3%81%88%E5%AD%90%E3%81%AF%E7%BE%8E%E3%83%9E%E3%83%B3%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F+%23ero+%23douga+%23agesage,benign,0,1,twitter.com,com,WHOIS Lookup Failed,1,1
gothiclolitawigs.deviantart.com/,benign,0,1,gothiclolitawigs.deviantart.com,com,Unknown Owner,1,1
http://haberler.com/galatasaray-mersin-idman-yurdu-nu-1-0-yendi-7303426-haberi-yorumlari/,benign,0,1,haberler.com,com,WHOIS Lookup Failed,2,1
archive.org/stream/morenosdictionar00morerich/morenosdictionar00morerich_djvu.txt,benign,0,1,archive.org,org,Internet Archive,1,1
http://cheezburger.com/8440974848/funny-fail-photo-portrait-bobby-jindal-politics?ref=rightarrow&siteId=1264,benign,0,1,cheezburger.com,com,Unknown Owner,3,1
bergschneiderfamily.com/Bergschneider_Family_Newsletter/news.html,benign,0,1,bergschneiderfamily.com,com,WHOIS Lookup Failed,3,1
http://www.easycaptchas.com/2F3F28039730C12A5C112FE0D5FEFA2E.captcha?width=132&height=42,malware,0,1,www.easycaptchas.com,com,WHOIS Lookup Failed,1,4
linkedin.com/pub/dir/mike/gibbons,benign,0,1,linkedin.com,com,WHOIS Lookup Failed,1,1
http://www.aquamarinadivingtenerife.com/en.1,defacement,0,1,www.aquamarinadivingtenerife.com,com,REDACTED FOR PRIVACY,3,3
youtube.com/watch?v=vt8vA1v3hyo,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
soa.sys-con.com/node/380232,benign,0,1,soa.sys-con.com,com,WHOIS Lookup Failed,0,1
evri.com/person/s.-jay-plager-0x376ac,benign,0,1,evri.com,com,Unknown Owner,1,1
http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2338&category=&auth=&page=1&search=&keyword=&recom=,benign,0,1,tobogo.net,net,Unknown Owner,1,1
heritageapp.cyr.gov.sk.ca/public/,benign,0,1,heritageapp.cyr.gov.sk.ca,sk.ca,Unknown Owner,2,1
mastersoftrivia.com/blog/2011/06/june-20th-in-history-it-happened-today/,benign,0,1,mastersoftrivia.com,com,REDACTED FOR PRIVACY,1,1
